Term,PCA_X,PCA_Y
Dizzy Punch,0.3947405469820993,-0.3852628924811379
Double Edge,0.5381732868650939,-0.3681343017730905
Double Kick,0.26005000127510264,-0.2261567351756077
Double Slap,0.4202374705468508,-0.35659314730812136
Dragon Breath,0.25693676488888334,-0.19332022485090716
Dragon Rage,0.3203951385451141,-0.21640657093179852
Dream Eater,0.4143937669187499,-0.26674616578665594
Drill Peck,0.34241789158593683,-0.2589726911412509
Dynamic Punch,0.3150125247961201,-0.22981685642411034
Earthquake,0.35541961306680875,-0.31255211085049034
Egg Bomb,0.43735013206097856,-0.35191436028278944
Ember,0.3039164971084862,-0.22349378109434145
Explosion,0.5114436895288922,-0.2653791490678866
Extreme Speed,0.43298299409542185,-0.34915073561006915
False Swipe,0.46307536455107423,-0.3776647233467358
Feint Attack,0.2683778289622339,-0.32041301205006123
Fire Blast,0.39510557621112125,-0.26217464080725006
Fire Punch,0.36678090173895905,-0.2688933295497149
Fire Spin,0.47824230015576297,-0.34317489609139645
Fissure,0.3690707229431025,-0.2338409923414799
Flame Wheel,0.32340165130708937,-0.26751048989444015
Flamethrower,0.3834552443803822,-0.28185620749116264
Fly,0.4894267498033363,-0.2493655895575978
Fury Attack,0.41905324187874554,-0.32080441137037496
Fury Cutter,0.3182385087309744,-0.3169819259794305
Fury Swipes,0.4244355526318394,-0.33209436768404327
Future Sight,0.34424911717036655,-0.29040380797858645
Giga Drain,0.3991364062342987,-0.25295932630653256
Glare,0.3927972223998205,-0.32967619325968667
Growl,0.4747844233695828,-0.3705112552478253
Growth,0.42748813845980704,-0.2777040230966904
Gust,0.4176418267897573,-0.3551435702090701
Harden,0.41706224945586967,-0.3118455240850646
Headbutt,0.5558174847952334,-0.3874671350314836
Hidden Power,0.5266622191726433,-0.3961766117286512
High Jump Kick,0.21900817771511133,-0.1622274673540701
Horn Attack,0.4046575756471819,-0.36633713169204934
Hydro Pump,0.373233246163773,-0.275727610804491
Hyper Beam,0.5131726026863915,-0.34432641980659684
Hyper Fang,0.4386298354433179,-0.298424290903852
Hypnosis,0.48197453338757745,-0.2829802307522688
Ice Beam,0.33786785526777946,-0.2646190066264583
Ice Punch,0.3769076571157007,-0.29715817378299336
Icy Wind,0.3466395931151837,-0.2876990934097283
Iron Tail,0.37562505662598417,-0.31405294546573154
Jump Kick,0.2392701709273997,-0.19961485585233033
Karate Chop,0.20686035089107085,-0.18313281762221725
Leech Life,0.35023631136835703,-0.28369243209576395
Leech Seed,0.27652791254350867,-0.20768354752735038
Leer,0.43958679320751376,-0.3861213415576375
Lick,0.2666785364426853,-0.17064053711879082
Light Screen,0.3944668455241363,-0.27282917089345327
Lovely Kiss,0.4316891221280036,-0.3273644014845254
Low Kick,0.29352135498750065,-0.2903472811992049
Mach Punch,0.25350133378911477,-0.2010080629982537
Mega Drain,0.3996592145033302,-0.2443048185629461
Mega Kick,0.4615122450361299,-0.376326680381041
Mega Punch,0.45133901720394554,-0.37911027335839936
Megahorn,0.34623513147390994,-0.23796961900523209
Metal Claw,0.23141053808439355,-0.2746156707892962
Mud Slap,0.3890268780055315,-0.3468218436924176
Night Shade,0.3030476666398792,-0.2584420345494547
Octazooka,0.25084769317250716,-0.22716931483245495
Outrage,0.37098894995904297,-0.1986523743152729
Pay Day,0.4271383106871809,-0.4108793867951122
Peck,0.39266335403452407,-0.2775609282324389
Petal Dance,0.2909710775701324,-0.15728128472477845
Pin Missile,0.2712451541629181,-0.307232169399352
Poison Powder,0.3077209770166874,-0.20660076921212422
Poison Sting,0.3225030698868583,-0.2266578686321185
Pound,0.47470210272199503,-0.3477385144606123
Powder Snow,0.3083814484202941,-0.22549777100379476
Psybeam,0.3207518110133027,-0.2926812584047113
Psychic,0.4185900636802991,-0.24973738207422613
Psywave,0.43111537690882373,-0.2557094823130171
Pursuit,0.2439976372110536,-0.3432564032677447
Quick Attack,0.4877840803967379,-0.3493536113564778
Rage,0.5432723988989895,-0.3513208588605904
Rapid Spin,0.5098048091131395,-0.3192675759859527
Razor Leaf,0.29358746770453475,-0.21297159679172806
Razor Wind,0.4793457725195626,-0.3384886646636206
Recover,0.4008950890676602,-0.3178991240203787
Reflect,0.44532444477435246,-0.24122513263874665
Rest,0.5552795238087581,-0.34594748806020814
Roar,0.43356350092157614,-0.3868949535263098
Rock Slide,0.38585946153223694,-0.27958408722308936
Rock Smash,0.3708712020362088,-0.2951688316506638
Rock Throw,0.2316061036356221,-0.264259616335154
Rolling Kick,0.24495815807283278,-0.1779173543110008
Rollout,0.3072761879921551,-0.35833525200134675
Sacred Fire,0.29859546142918636,-0.25538949589328974
Sand Attack,0.3286248315387151,-0.2932986232791949
Scratch,0.3899177840270111,-0.349037392371687
Self Destruct,0.4871963942724882,-0.32404858474635345
Shadow Ball,0.3619185151074381,-0.2643181837950149
Sketch,0.46851809733117966,-0.16268448589249565
Skull Bash,0.5206938422987746,-0.3415062849165793
Sky Attack,0.333949923675519,-0.2652650174070366
Slam,0.42581022335192514,-0.4004187439817618
Slash,0.4009777954538221,-0.3695172679484589
Sleep Powder,0.4731428306284434,-0.25018438403332766
Sludge,0.300503191608788,-0.18990006923130845
Sludge Bomb,0.3975777014960805,-0.24290538709135676
Smog,0.3158871081460453,-0.22966480184473023
Snore,0.5370686103544683,-0.4178067113681884
Solar Beam,0.38673297873909107,-0.2727210987322022
Solarbeam,0.28499178778009754,-0.18607267871894684
Sonicboom,0.37604339746405413,-0.30395186963019305
Spark,0.235633172891194,-0.2525182873684402
Spike Cannon,0.4034282441906783,-0.3488304233404401
Steel Wing,0.2980824723265582,-0.2588170775908456
Stomp,0.426343779865012,-0.37456645374316366
Strength,0.5126328182538207,-0.3870223216523647
Struggle,0.3819726299146382,-0.36393014917742533
Stun Spore,0.32222631046594796,-0.1825461881644381
Submission,0.34980928275883844,-0.21996862906257955
Supersonic,0.4752240515636238,-0.3481180195750594
Surf,0.3636197147332189,-0.296394995956567
Swift,0.49082392331746566,-0.42265164081083184
Tackle,0.5409833014162634,-0.3557058152928559
Take Down,0.5418092104212052,-0.3795566892051252
Teleport,0.34974530539008597,-0.27672945280134525
Thief,0.38487250593084554,-0.319425564253382
Thrash,0.42986238254287074,-0.3260557574570999
Thunder,0.36783589645743764,-0.2761163514186324
Thunder Punch,0.3329767231378589,-0.2863619284283105
Thunder Shock,0.2699449067444303,-0.26190599327352393
Thunder Wave,0.34004740329649696,-0.36111397328987566
Thunderbolt,0.3636582094460635,-0.2804754005931273
Thunderpunch,0.23017240183571447,-0.22740328275538516
Thundershock,0.25540994623671676,-0.20857250294167087
Toxic,0.46359913924239443,-0.2966836966696138
Transform,0.49153934557780476,-0.15149669360261717
Tri Attack,0.46889599303294477,-0.3563180082445069
Twineedle,0.2653729357763549,-0.24713339671314752
Twister,0.3200408618797239,-0.2345795258422999
Vice Grip,0.422501960621816,-0.320862194500156
