Term,PCA_X,PCA_Y
Bide,0.7274746709330885,-0.28093521189492787
Bind,0.6649144499554396,-0.33979507782971985
Bite,0.6250957806989197,-0.3420560901351595
Blizzard,0.4806260491694704,-0.05900766227710842
Body Slam,0.6818140275086286,-0.31329612727077744
Bone Club,0.36347247764979435,-0.18136837999128705
Bone Rush,0.4258011165185653,-0.24130782655271762
Bonemerang,0.3787499472767364,-0.19484719969125405
Bubble,0.487121644124811,-0.21709646633496607
Bubble Beam,0.47303811642719096,-0.10847669589543632
Bubblebeam,0.40905019045675317,-0.16270355210724022
Clamp,0.4010437129951848,-0.12781895976694663
Comet Punch,0.5271499773816266,-0.36785162090376883
Confuse Ray,0.2646694092383201,0.08769655994826438
Confusion,0.5526987235174092,-0.17171547331756448
Constrict,0.5370895244880419,-0.37244308232395895
Counter,0.4167310307034748,-0.08994083032677512
Crabhammer,0.4297942587939083,-0.04975327512232004
Cross Chop,0.29408344249888013,0.07372407836276448
Crunch,0.3157436377884732,0.02093628947447604
Cut,0.5945498087729625,-0.34020667872666255
Dig,0.6147292733952314,-0.1377111845881379
Dizzy Punch,0.5210288811581918,-0.31328262987188654
Double Edge,0.6577125976655939,-0.2567819481096017
Double Kick,0.31884127364925924,0.02402984718327843
Double Slap,0.571385114605026,-0.35175143650609236
Dragon Breath,0.31493552700907324,0.001934266464248907
Dragon Rage,0.3154872974993373,-0.02088614430200702
Dream Eater,0.5587416868902033,-0.13753467524753013
Drill Peck,0.4200996745828055,-0.12582121233731217
Dynamic Punch,0.36447267194548444,-0.004230954498881045
Earthquake,0.5869171420025225,-0.23215595312001258
Egg Bomb,0.5986171157074022,-0.2412363450777535
Ember,0.567565538268835,-0.2696784783481103
Explosion,0.6355947588676014,-0.24028384797816757
Extreme Speed,0.574709976568831,-0.32621755669419344
False Swipe,0.5992271302721013,-0.33726963481655936
Feint Attack,0.06146460849759052,0.1923161305606727
Fire Blast,0.5269068122843266,-0.16356242008234598
